iter	Logloss	Accuracy	Precision
1214	0.2968679993	0.8839659807	0.8794669027
1215	0.2968214047	0.8839659807	0.8794850628
1216	0.2967779684	0.8839779006	0.8795061078
1217	0.2967194728	0.8840196201	0.8795252794
1218	0.2966652801	0.8840434599	0.879567371
1219	0.2966135285	0.8840613397	0.8795716935
1220	0.2965925411	0.8840672996	0.8795912996
1221	0.2965499002	0.8840851794	0.8795592932
1222	0.2965274845	0.8840911394	0.879560734
1223	0.2964968768	0.8840672996	0.8795458896
1224	0.2964769149	0.884126899	0.8795784588
1225	0.2964281173	0.8841149791	0.879611906
1226	0.2964000083	0.8841566987	0.8796492361
1227	0.2963612928	0.8841030592	0.8796090254
1228	0.2963272709	0.8841328589	0.8796525609
1229	0.2962891756	0.8841090192	0.8795923006
1230	0.2962591348	0.8841149791	0.879611906
1231	0.2962270631	0.8841149791	0.8796482412
1232	0.2962022259	0.8841626586	0.879687014
1233	0.2961627538	0.8841447788	0.87967361
1234	0.2961300463	0.8841328589	0.8796889022
1235	0.296094348	0.8841864984	0.8797109425
1236	0.29605553	0.8842460977	0.8797889397
1237	0.296025049	0.8842818574	0.8798430134
1238	0.2959892562	0.8842818574	0.8798884687
1239	0.29594145	0.8842818574	0.8799066539
1240	0.2959037362	0.884317617	0.8799425562
1241	0.2958693982	0.8842997372	0.8799200584
1242	0.2958278044	0.8843235769	0.8799167135
1243	0.2957901573	0.884311657	0.8799320257
1244	0.2957462069	0.8842997372	0.8798927806
1245	0.2956894662	0.8843652965	0.8799722368
1246	0.2956593337	0.8843593365	0.8799708005
1247	0.2956266757	0.8843772164	0.8799660157
1248	0.2956002845	0.8844546955	0.8800574403
1249	0.2955624291	0.8844666154	0.8800876007
1250	0.2955169876	0.8844546955	0.8801029262
1251	0.2954896249	0.8844725753	0.8800981331
1252	0.2954570303	0.884508335	0.8801704328
1253	0.2953971363	0.8845381347	0.8801594045
1254	0.2953618581	0.8845381347	0.8801594045
1255	0.2953379079	0.8845738943	0.8801953064
1256	0.2952992112	0.8845142949	0.880117274
1257	0.2952713738	0.8845858142	0.8801708768
1258	0.2952485668	0.8845440946	0.88015174
1259	0.2952161081	0.8845440946	0.88015174
1260	0.2951784609	0.8845917741	0.8802178076
1261	0.2951575703	0.8846394536	0.8802656774
1262	0.2951341723	0.8846513735	0.8802958495
1263	0.2950978062	0.884597734	0.8802283417
1264	0.2950613718	0.8846573334	0.8802608748
1265	0.295024031	0.8846394536	0.8802019767
1266	0.2949972854	0.8846334937	0.8801914448
1267	0.2949417324	0.8846454135	0.880185214
1268	0.2949077173	0.8846811732	0.8802211082
1269	0.2948681625	0.8846513735	0.8802230412
1270	0.294845631	0.8846573334	0.8802153754
1271	0.2947962648	0.8847407725	0.8802445356
1272	0.2947633045	0.8847586523	0.8802397359
1273	0.2947170111	0.8848420915	0.8803598775
1274	0.294683218	0.8848361315	0.8803402443
1275	0.2946500507	0.8848361315	0.8803675476
1276	0.2945898837	0.8848182517	0.8803086494
1277	0.2945727529	0.8848361315	0.8803038459
1278	0.2945345413	0.8848957309	0.8803636581
1279	0.2944982442	0.8849493703	0.8804220399
1280	0.2944519782	0.8849434104	0.8803842059
1281	0.2944111189	0.8849612902	0.8803702995
1282	0.2943859177	0.8850149296	0.8804286722
1283	0.294338876	0.8850566492	0.8804477826
1284	0.2943061043	0.8849970498	0.8804243816
1285	0.294278023	0.8850328095	0.8804329626
1286	0.2942443225	0.8851102886	0.8804879507
1287	0.2942088371	0.8851400883	0.8805132989
1288	0.2941807277	0.8852116076	0.8805850555
1289	0.294151757	0.8852473672	0.880630038
1290	0.294111545	0.8852592871	0.8806511027
1291	0.2940521632	0.8852890868	0.8807310917
1292	0.2940175964	0.8853486861	0.8807544642
1293	0.2939933478	0.8853546461	0.8807558904
1294	0.2939483981	0.8853725259	0.8807510614
1295	0.2939083763	0.8853963656	0.8808387459
1296	0.2938708032	0.8854023256	0.8808128409
1297	0.2938348763	0.8853904057	0.8807553398
1298	0.2937843058	0.8853963656	0.8807294469
1299	0.2937465906	0.8854142454	0.8807701507
1300	0.2937089069	0.8853427262	0.8806892923
1301	0.293684041	0.8853844458	0.8807174888
1302	0.2936326309	0.8854023256	0.8807764064
1303	0.2936066401	0.8854142454	0.8807974741
1304	0.2935758548	0.8854321253	0.8808381873
1305	0.2935361812	0.8854976846	0.8808811921
1306	0.2935025157	0.8854738448	0.8808754934
1307	0.293460458	0.8854857647	0.8808783428
1308	0.293412639	0.8855215243	0.8809051116
1309	0.2933725231	0.8855453641	0.8809016982
1310	0.2933372218	0.8855215243	0.8808868904
1311	0.2933085699	0.8855274843	0.8808974252
1312	0.293272846	0.8855334442	0.8808988495
1313	0.2932168674	0.8856049634	0.8809706044
1314	0.2931914145	0.8856109234	0.880962916
1315	0.2931618572	0.8856109234	0.8809538046
1316	0.2931242661	0.8856347631	0.8810141721
1317	0.293101314	0.8856645628	0.8810212868
1318	0.2930619167	0.8856586029	0.8810472056
1319	0.2930202056	0.8856586029	0.8810289774
1320	0.2930015082	0.8856705227	0.8810409367
1321	0.2929540563	0.8856764827	0.8810788183
1322	0.2929230551	0.8857122423	0.8810964671
1323	0.2928943094	0.8857182022	0.8810978891
1324	0.2928675161	0.8857122423	0.8811055829
1325	0.2928312776	0.8857122423	0.8811055829
1326	0.2927729934	0.8857658817	0.8811913163
1327	0.2927473902	0.8857599218	0.8811898952
1328	0.2927149482	0.8857956814	0.8812166591
1329	0.2926914546	0.8857897215	0.881187882
1330	0.2926696073	0.8858433609	0.8812645025
1331	0.2926250692	0.8858493209	0.8812568025
1332	0.2925901161	0.8858731606	0.8812442446
1333	0.2925597023	0.8858612407	0.881223167
1334	0.292523872	0.8858791206	0.8812456648
1335	0.292490072	0.8858731606	0.8812624831
1336	0.2924525004	0.8859029603	0.8813151851
1337	0.2924173635	0.8859268001	0.8813482286
1338	0.2923939781	0.8859565997	0.8813735692
1339	0.2923618188	0.8859863994	0.8813989092
1340	0.2923267262	0.8859804395	0.8813609998
1341	0.2922977636	0.8860042792	0.8813575537
1342	0.2922614759	0.886022159	0.88136181
1343	0.2922404401	0.8860161991	0.8813512706
1344	0.292211822	0.8860161991	0.881378634
1345	0.2921874893	0.8859923594	0.881354716
1346	0.2921462657	0.886028119	0.8814179613
1347	0.2921107476	0.886028119	0.8813997154
1348	0.2920503561	0.8860161991	0.881378634
1349	0.2920117236	0.8860757985	0.8814201834
1350	0.291992129	0.8860996382	0.8814441003
1351	0.2919488287	0.886123478	0.8814680172
1352	0.291894617	0.886117518	0.8814757235
1353	0.2918570892	0.8861055982	0.8814181514
1354	0.2918239034	0.8862009572	0.8815594355
1355	0.2917845534	0.8862605565	0.8816192298
1356	0.2917369085	0.8862784364	0.8816417321
1357	0.2917080363	0.886308236	0.8816670653
1358	0.2916830238	0.8863499556	0.8816860987
1359	0.2916553108	0.8863439957	0.8816755554
1360	0.2916226134	0.8863976351	0.8817248018
1361	0.2915776707	0.8864453146	0.8818091582
1362	0.2915426756	0.8864155149	0.881774695
1363	0.2915028977	0.8864512745	0.8818014398
1364	0.2914565909	0.8864631944	0.8818225305
1365	0.291401997	0.8864929941	0.8818752616
1366	0.2913629321	0.8864870342	0.8818738489
1367	0.2913059771	0.886498954	0.8818675405
1368	0.2912814964	0.886504914	0.8818689532
1369	0.2912339705	0.8865645133	0.8818739463
1370	0.2911892177	0.8866062329	0.8818929648
1371	0.2911508026	0.886600273	0.8818732888
1372	0.291126765	0.8866419925	0.8818831743
1373	0.2910887913	0.8866241127	0.8818515463
1374	0.2910611561	0.8866598723	0.8818965414
1375	0.2910290821	0.8866777522	0.8819099082
1376	0.2909934974	0.886695632	0.8819141433
1377	0.2909549418	0.8867790711	0.8820160914
1378	0.290928478	0.886785031	0.8820083682
1379	0.2908987524	0.8867552313	0.8819647831
1380	0.2908683357	0.8867611913	0.8819935922
1381	0.2908282334	0.8867790711	0.8820526309
1382	0.2907950859	0.8868327105	0.8821018651
1383	0.2907601547	0.88688039	0.8821496891
1384	0.290710008	0.8869101897	0.8821567338
1385	0.2906702808	0.8869519093	0.8821848699
1386	0.2906226703	0.8869519093	0.8822031467
1387	0.2905747588	0.8869280695	0.8821700978
1388	0.2905313069	0.8869340295	0.8821897828
1389	0.2904690875	0.8870353484	0.8822594142
1390	0.2904458926	0.8870591881	0.8823016044
1391	0.2904161622	0.8871307074	0.8823550508
1392	0.2903821536	0.8871485872	0.8823501285
1393	0.2903513412	0.8871605071	0.8823529412
1394	0.2903057131	0.8872022266	0.8823719251
1395	0.2902804339	0.8872320263	0.8823972365
1396	0.2902477002	0.8872558661	0.882421142
1397	0.2902111114	0.8872201064	0.8824401382
1398	0.2901604094	0.8872141465	0.8824570213
1399	0.2901259788	0.8872439462	0.8824731916
1400	0.2900860983	0.8872141465	0.8824113034
1401	0.2900584296	0.8872081866	0.8823916136
1402	0.2900169235	0.8872439462	0.8824183311
1403	0.2899839892	0.8872737459	0.8824162165
1404	0.2899441544	0.8873095055	0.882424648
1405	0.289915446	0.8873273853	0.8824380042
1406	0.2898943925	0.8873750648	0.882449243
1407	0.2898711565	0.8874346642	0.8825181343
1408	0.2898383434	0.8874346642	0.8825272769
1409	0.2897906599	0.8874346642	0.8824998506
1410	0.2897512786	0.8874823437	0.8825567917
1411	0.2897158414	0.8875002235	0.8825335755
1412	0.2896844215	0.8875002235	0.8825427172
1413	0.2896461291	0.8874942636	0.8825230306
1414	0.2896264189	0.8874942636	0.8825321719
1415	0.2895974539	0.8875002235	0.8824970131
1416	0.2895660555	0.8875419431	0.8825891097
1417	0.2895262749	0.8875896226	0.8826094749
1418	0.289489133	0.8876134623	0.8826425149
1419	0.2894541182	0.8876492219	0.8826966507
1420	0.2894277246	0.8875896226	0.882618618
1421	0.2894028064	0.8876492219	0.8826875052
1422	0.2893542064	0.8876790216	0.8826762246
1423	0.2893208966	0.8877147812	0.882721212
1424	0.2892802165	0.8877624607	0.8828055921
1425	0.2892492491	0.8877565008	0.8828041917
1426	0.2892137815	0.8878161002	0.8828547873
1427	0.2891885552	0.8878220601	0.882847038
1428	0.2891617859	0.8877982204	0.8828139935
1429	0.2891337355	0.8878578197	0.8828828829
1430	0.2890974309	0.88782802	0.8828575867
1431	0.2890625879	0.8879114592	0.8829320748
1432	0.289018872	0.8879054992	0.8829123754
1433	0.2889814912	0.8878935794	0.8829278784
1434	0.2889610325	0.887923379	0.8829623257
1435	0.2889193362	0.887929339	0.8829545726
1436	0.2888851454	0.8879531787	0.8829876213
1437	0.2888483972	0.888018738	0.8830396081
1438	0.2888195816	0.8880008582	0.8829988053
1439	0.2887837589	0.8880008582	0.8829805027
1440	0.288760496	0.8879591387	0.8829524139
1441	0.2887237548	0.8880008582	0.8829988053
1442	0.288699211	0.888024698	0.8830410055
1443	0.288661605	0.8881021772	0.8830957814
1444	0.288633398	0.8880783374	0.8830810404
1445	0.2885690023	0.8880902573	0.8830655277
1446	0.2885543767	0.8880962172	0.8830486202
1447	0.2885210122	0.888114097	0.8830711154
1448	0.2884891099	0.8881677365	0.8831477588
1449	0.2884644775	0.8881796564	0.8831871729
1450	0.2884352595	0.8882034961	0.8832019116
1451	0.2884057643	0.8882332958	0.8832363589
1452	0.2883747745	0.8882332958	0.8832272016
1453	0.288321903	0.8882571355	0.8833152102
1454	0.2882875667	0.8882750153	0.883319393
1455	0.2882474075	0.8882928952	0.8833602199
1456	0.2881936447	0.8883763343	0.8834805263
1457	0.2881446458	0.8883644144	0.8834594104
1458	0.2881127638	0.8883584545	0.8834488528
1459	0.288074081	0.8883584545	0.8834121977
1460	0.288057408	0.8883465346	0.8833910862
1461	0.2880068516	0.8884538135	0.8834619704
1462	0.2879622318	0.8884836132	0.8834597694
1463	0.2879365742	0.8884895731	0.8834886499
1464	0.2879062255	0.888495533	0.8834992055
1465	0.2878784605	0.8884657333	0.8834830816
1466	0.2878486487	0.888495533	0.8835083695
1467	0.2878265448	0.8884836132	0.8835239154
1468	0.2877757137	0.8885074529	0.8835019892
1469	0.2877580983	0.8885253327	0.8835336567
1470	0.2877289667	0.8885789721	0.8835920045
1471	0.2876974199	0.8885670523	0.8835800566
1472	0.2876672693	0.8886028119	0.8836342346
1473	0.2876343563	0.8886147318	0.8836278481
1474	0.2876050929	0.8886624113	0.883657304
1475	0.2875760421	0.8886564513	0.88363758
1476	0.2875548146	0.8886624113	0.8836481369
1477	0.2875243585	0.8886683712	0.8836403603
1478	0.2874845593	0.8887041308	0.8837220417
1479	0.287440527	0.8886802911	0.8837073147
1480	0.2874127233	0.888692211	0.8836825882
1481	0.287377956	0.8887160507	0.8836973143
1482	0.287342503	0.8887220106	0.8836895361
1483	0.2873137364	0.8887458504	0.8836950938
1484	0.2872822115	0.8887756501	0.8836837076
1485	0.2872263432	0.8888114097	0.8837837192
1486	0.2872095632	0.8888471693	0.8838103885
1487	0.2871722683	0.8888650491	0.8838237227
1488	0.2871507577	0.888882929	0.8838370565
1489	0.2871143244	0.8888233296	0.8838048361
1490	0.2870870334	0.8888352495	0.883825954
1491	0.2870456871	0.8888173696	0.8837576004
1492	0.2870042117	0.8888412094	0.8837814915
1493	0.2869792945	0.8889127286	0.883880679
1494	0.2869358883	0.8888888889	0.8838201039
1495	0.2869032163	0.8889365684	0.8838953995
1496	0.2868778913	0.8889365684	0.8839137447
1497	0.2868479867	0.8889604081	0.8839192918
1498	0.2868007068	0.8890140476	0.883986811
1499	0.2867520112	0.8890080876	0.8839670764
1500	0.2867074035	0.8890557671	0.8840240362
1501	0.286681469	0.8890974867	0.884070437
1502	0.2866448465	0.8891272864	0.8841232482
1503	0.2865815494	0.8891153665	0.8840929455
1504	0.2865330839	0.8891332463	0.8841062767
1505	0.2864965045	0.8891332463	0.8840970994
1506	0.2864695775	0.8891690059	0.8841237606
1507	0.2864250001	0.8891332463	0.8840603947
1508	0.2863834375	0.8891511261	0.8841287856
1509	0.2863522627	0.8891511261	0.884137964
1510	0.2863191476	0.8891451662	0.8841274013
1511	0.2862821467	0.8892047656	0.8841963155
1512	0.2862492979	0.8892524451	0.8842165623
1513	0.2862201087	0.8892345653	0.8841756955
1514	0.2861840952	0.8892703249	0.8842298916
1515	0.2861475477	0.8892882047	0.8842432206
1516	0.2861025319	0.8893001246	0.8842918927
1517	0.2860750558	0.8893120444	0.884322206
1518	0.2860309605	0.8893180044	0.8843511405
1519	0.2860073952	0.8893120444	0.8843130227
1520	0.2859918912	0.8893120444	0.8842946574
1521	0.2859557069	0.8893478041	0.8843580492
1522	0.2859378587	0.8893358842	0.8843369176
1523	0.2859134849	0.889353764	0.884341063
1524	0.2858810847	0.8893597239	0.8843332617
1525	0.2858523451	0.889353764	0.8843502467
1526	0.2858294438	0.8893835637	0.8843847073
1527	0.2857938093	0.8893895236	0.8843769041
1528	0.2857564612	0.8893776037	0.884383326
1529	0.2857296666	0.8894014435	0.8844164068
1530	0.2857001764	0.8894014435	0.8844164068
1531	0.2856726031	0.8894133634	0.8844191687
1532	0.2856469917	0.8894312432	0.8844233113
1533	0.2856144925	0.8893895236	0.8843769041
1534	0.2855701944	0.8894670028	0.8844040423
1535	0.2855424685	0.8894848826	0.8844265526
1536	0.285503918	0.8895146823	0.8844518241
1537	0.285474398	0.8895087224	0.8844228909
1538	0.285422699	0.8895027624	0.8844306943
1539	0.2853965368	0.8895623618	0.8844812346
1540	0.2853670572	0.8896279211	0.8845423381
1541	0.2853351173	0.8895742817	0.8844931795
1542	0.2853008854	0.8895623618	0.8844536811
1543	0.2852762461	0.8895981214	0.8844803287
1544	0.2852409927	0.8896040814	0.8845092629
1545	0.285186816	0.8896279211	0.8845515248
1546	0.2851492903	0.8896636807	0.8845781722
1547	0.285125284	0.8896934804	0.88460344
1548	0.2850814104	0.8896517609	0.8845754148
1549	0.2850469693	0.8896756006	0.8845717425
1550	0.2850184837	0.8897113602	0.8846167628
1551	0.2849788152	0.8897709596	0.8846581069
1552	0.2849431951	0.8898186391	0.8847242627
1553	0.2849038169	0.8898186391	0.8847518366
1554	0.2848599041	0.8898663186	0.8848088111
1555	0.2848312693	0.8898603587	0.884807435
1556	0.2847937856	0.8899020782	0.8848538424
1557	0.2847417906	0.8899139981	0.8849025722
1558	0.2847129548	0.889919958	0.8848947507
1559	0.2846817199	0.8899378379	0.884917269
1560	0.2846468127	0.8898841984	0.8848313265
1561	0.284603829	0.889925918	0.8848869297
1562	0.2845794785	0.8899795574	0.8849636815
1563	0.2845478274	0.8899855174	0.8849926522
1564	0.2845080908	0.890021277	0.8850192949
1565	0.28447677	0.8900629965	0.8850473096
1566	0.2844472553	0.890110676	0.8851042986
1567	0.2844222421	0.8901345158	0.8851005878
1568	0.2843902584	0.8901345158	0.885109789
1569	0.2843555836	0.8901225959	0.8850702408
1570	0.2843169664	0.8901404757	0.8850927596
1571	0.2842697618	0.8900987562	0.8850371503
1572	0.2842454211	0.8901225959	0.8850794409
1573	0.2842094744	0.8901583555	0.885106078
1574	0.2841583318	0.8901941152	0.8851419151
1575	0.2840957316	0.8902358347	0.88516072
1576	0.2840629756	0.8902596745	0.8851570058
1577	0.2840343772	0.8902477546	0.8851358615
1578	0.2840166933	0.8902656344	0.8851951837
1579	0.2839790659	0.8903252338	0.8852549095
1580	0.283960795	0.8903311937	0.8852654841
1581	0.2839318886	0.8903311937	0.8852562801
1582	0.2839026488	0.8903431136	0.8852406149
1583	0.2838742764	0.8903431136	0.8852406149
1584	0.2838382057	0.8903788732	0.8852856512
1585	0.283815544	0.8903431136	0.8852774294
1586	0.2837841832	0.8903669533	0.88530132
1587	0.2837450785	0.8904146328	0.8853491011
1588	0.2837232588	0.8903669533	0.8853289372
1589	0.2837008434	0.8904265527	0.8853702531
1590	0.2836823611	0.8904563524	0.885367893
1591	0.2836447691	0.8904325126	0.8853532096
1592	0.2836093977	0.8904563524	0.8853863061
1593	0.283589554	0.8904623123	0.8853968823
1594	0.2835491046	0.8905099918	0.8854262473
1595	0.2835281094	0.8905517114	0.8854542414
1596	0.2834899732	0.8905695912	0.8854675537
1597	0.2834617549	0.8905397915	0.885451505
1598	0.2834407029	0.8905755511	0.8854689217
1599	0.2834004211	0.8905815111	0.8854610818
1600	0.2833612617	0.8906113108	0.885495545
1601	0.283333811	0.8906172707	0.8854877044
1602	0.2832991642	0.8907066698	0.8856003058
1603	0.2832753499	0.8907007098	0.8855989394
1604	0.283217939	0.8906530303	0.8854682891
1605	0.2831759181	0.8906530303	0.8854682891
1606	0.2831554645	0.8906947499	0.8855146883
1607	0.2831238148	0.8907126297	0.8855556219
1608	0.2830956563	0.8907364695	0.8856163484
1609	0.2830441007	0.8907722291	0.8856890312
1610	0.2830020375	0.8908020288	0.8856866445
1611	0.282970858	0.8908795079	0.8857781016
1612	0.2829451846	0.8908795079	0.8858149674
1613	0.2829192497	0.8909152676	0.8858047178
1614	0.2828859822	0.8908914278	0.8857992618
1615	0.2828555891	0.8909152676	0.885813934
1616	0.2828397254	0.8909450673	0.885848403
1617	0.2827984873	0.8909808269	0.8859026733
1618	0.2827695861	0.8909987067	0.8859252004
1619	0.2827415795	0.8910344663	0.8859702562
1620	0.2827026125	0.8910225464	0.8860044203
1621	0.2826527006	0.8910702259	0.8860429833
1622	0.2826172694	0.8910344663	0.8859979214
1623	0.2825829198	0.8910225464	0.8859859752
1624	0.2825472662	0.8910523461	0.885992785
1625	0.2825297429	0.8910344663	0.8859702562
1626	0.2825131785	0.891064266	0.8859862873
1627	0.2824786263	0.8910940657	0.8860207604
1628	0.2824414539	0.8910165865	0.8859661697
1629	0.2824045289	0.8910523461	0.8860020069
1630	0.2823623747	0.8910881058	0.8860839645
1631	0.2823218799	0.8911357853	0.886122527
1632	0.2822905345	0.8911238654	0.8861013547
1633	0.2822666917	0.891159625	0.8861464207
1634	0.2822355174	0.8911715449	0.8861583676
1635	0.2821927972	0.891159625	0.8861833301
1636	0.2821714586	0.8911894247	0.8862085857
1637	0.2821357134	0.8911655849	0.8861570075
1638	0.2820891562	0.8911834647	0.8861610876
1639	0.2820408377	0.8912669039	0.8862539425
1640	0.2820067652	0.8913086234	0.886318833
1641	0.2819863213	0.8913145834	0.886357119
1642	0.2819435071	0.8913265032	0.8863136768
1643	0.2819132324	0.891350343	0.8863468017
1644	0.2818777825	0.8913563029	0.8863758558
1645	0.2818355584	0.8913622629	0.8863864462
1646	0.2818030348	0.8913980225	0.8864130565
1647	0.281781195	0.8914099424	0.8863973048
1648	0.281762446	0.8914159023	0.8863894298
1649	0.2817068415	0.8914516619	0.8864345021
1650	0.2816675466	0.8913980225	0.8863576634
1651	0.2816494735	0.8913920626	0.8863563058
1652	0.281622957	0.8914278222	0.8863644508
1653	0.2815941565	0.8914159023	0.8863525055
1654	0.2815474317	0.8914695417	0.8864293394
1655	0.2815106504	0.8914874216	0.8864426419
1656	0.281483673	0.8914933815	0.8864624648
1657	0.2814524099	0.8915231812	0.8864877134
1658	0.2813966616	0.8915768206	0.8865276185
1659	0.2813740576	0.8915589408	0.8864773827
1660	0.2813503051	0.8915947004	0.8865039835
1661	0.2813117312	0.89163046	0.8865767563
1662	0.2813021455	0.89163046	0.8865398168
1663	0.2812668687	0.8916423799	0.8865979381
1664	0.2812484981	0.8916662197	0.8865756501
1665	0.2812147918	0.89163046	0.8865213497
1666	0.2811718142	0.8916423799	0.8865517612
1667	0.2811262162	0.8916602597	0.8865281261
1668	0.2810892888	0.8916662197	0.8865202489
1669	0.2810678203	0.8916900594	0.8865441343
1670	0.2810512404	0.8916840995	0.8865335467
1671	0.2810224287	0.8916602597	0.8865281261
1672	0.2810106536	0.8916721796	0.8865493025
1673	0.2809783176	0.8916900594	0.8865626008
1674	0.2809419459	0.8917079392	0.8866128377
1675	0.2809053108	0.891731779	0.8866090197
1676	0.2808674189	0.8917734985	0.8866462038
1677	0.2808444004	0.8917615787	0.8866712056
1678	0.2808090408	0.8918330979	0.8867151576
1679	0.2807674549	0.8918569377	0.8867482831
1680	0.2807327479	0.8918390579	0.8867442249
1681	0.2807072161	0.8918688575	0.8867787055
1682	0.2806712019	0.8918450178	0.886782536
1683	0.2806597603	0.8918390579	0.8867627034
1684	0.2806236039	0.8917973383	0.8867162771
1685	0.28059602	0.891827138	0.8867415194
1686	0.2805690745	0.8918867374	0.8867458081
1687	0.280529559	0.8918807774	0.8867444555
1688	0.2804941328	0.8919046172	0.8867591033
1689	0.2804574997	0.8919105771	0.8867604557
1690	0.2804167618	0.8919284569	0.8868291867
1691	0.2803734685	0.8919761364	0.8868769633
1692	0.2803562431	0.8919880563	0.8869073926
1693	0.2803252108	0.8919940162	0.8869272302
1694	0.280303238	0.8919642165	0.8868927458
1695	0.2802708779	0.892017856	0.8869511205
1696	0.2802390168	0.8920238159	0.8869802057
1697	0.280229138	0.8920297758	0.8869908016
1698	0.2802072878	0.8920357358	0.8870013977
1699	0.2801768332	0.8920714954	0.8870187426
1700	0.2801397244	0.892107255	0.8870453324
1701	0.280092786	0.8921191749	0.8871127678
1702	0.2800681653	0.8921668544	0.887142055
1703	0.2800422545	0.8921728143	0.8871526533
1704	0.280010269	0.8922204938	0.8871726873
1705	0.27998265	0.8921728143	0.8871249044
1706	0.2799535061	0.8921906942	0.8871104528
1707	0.2799204962	0.8921728143	0.8870509268
1708	0.2798856488	0.892208574	0.887077511
1709	0.2798312099	0.8922800932	0.8871584177
1710	0.2798023328	0.8922264538	0.8871092957
1711	0.2797677581	0.8922502935	0.8871609274
1712	0.2797127406	0.8922920131	0.887198108
1713	0.2796883611	0.8923098929	0.887183652
1714	0.2796596511	0.8923337326	0.8872075386
1715	0.2796135262	0.8922800932	0.8871954133
1716	0.2795875401	0.892297973	0.8872179553
1717	0.2795564188	0.8923694923	0.8872711202
1718	0.2795145075	0.8924648513	0.8873481673
1719	0.2794675081	0.8924708112	0.8873772724
1720	0.2794384019	0.8925363705	0.8874475938
1721	0.2793990477	0.8925602103	0.8874807391
1722	0.2793800241	0.8925780901	0.8875032848
1723	0.2793410277	0.8925780901	0.8874940277
1724	0.2793080621	0.8926078898	0.8875100032
1725	0.2792773785	0.8926198096	0.8874941776
1726	0.2792643342	0.8926257696	0.8875047774
1727	0.2792421581	0.8926019298	0.8874808905
1728	0.2792035199	0.8926376895	0.8875167208
1729	0.2791859793	0.8926496093	0.8875194076
1730	0.2791479958	0.8926555693	0.8875114949
1731	0.2791190256	0.8927211286	0.8875355258
1732	0.2790750569	0.8926913289	0.887436274
1733	0.2790386542	0.8927151686	0.8874786575
1734	0.2789938336	0.8927092087	0.887477314
1735	0.278972443	0.8927092087	0.8874865672
1736	0.2789444357	0.8927390084	0.887493284
1737	0.2789090884	0.8927509283	0.8875237311
1738	0.2788744739	0.8927628481	0.887554181
1739	0.2788355901	0.8928224475	0.8875861163
1740	0.2787938784	0.8928641671	0.8876325341
1741	0.2787598651	0.8928641671	0.8876232777
1742	0.2787198364	0.8929237664	0.8876829763
1743	0.2786876919	0.8929118466	0.8877080696
1744	0.2786442955	0.8929356863	0.8877226919
1745	0.278616923	0.8929595261	0.8877558331
1746	0.2785877461	0.8930012456	0.8878022569
1747	0.2785528786	0.8930131655	0.8878141979
1748	0.2785251175	0.8930250854	0.8878261389
1749	0.2784844988	0.8930310453	0.8878552663
1750	0.2784602722	0.8930787248	0.8879030332
1751	0.2784322121	0.8930787248	0.887893769
1752	0.2783744316	0.8930727649	0.8878924302
1753	0.2783517881	0.8930966046	0.8879348436
1754	0.2783154261	0.8930966046	0.8879348436
1755	0.2782774338	0.8930846847	0.8879229015
1756	0.2782493954	0.8931144844	0.8879573899
1757	0.2782122807	0.8931442841	0.8879826122
1758	0.2781919606	0.8931621639	0.8880236946
1759	0.2781717563	0.8931383242	0.8879905415
1760	0.2781385941	0.893156204	0.8879760213
1761	0.2781050175	0.893156204	0.8879852876
1762	0.2780721509	0.8931740838	0.8879707688
1763	0.2780320668	0.8932396431	0.8880040118
1764	0.2780105098	0.8932932826	0.8880531079
1765	0.2779748001	0.8932575229	0.8880172887
1766	0.2779496051	0.8932754027	0.8880676323
1767	0.2779227374	0.8932992425	0.8881007821
1768	0.2779024858	0.8932992425	0.8880822458
1769	0.2778619542	0.8933052024	0.8880557811
1770	0.2778367677	0.8932873226	0.8880517713
1771	0.2777993113	0.8932396431	0.8879576901
1772	0.2777796944	0.8932634829	0.8880000955
1773	0.2777628286	0.8932992425	0.8880266472
1774	0.2777309931	0.8933230822	0.8880412593
1775	0.277707333	0.8933409621	0.8880267399
1776	0.2776877906	0.893346922	0.8880558706
1777	0.2776633799	0.8933886416	0.8881022874
1778	0.2776261052	0.8933946015	0.8881128899
1779	0.2776033151	0.8934124813	0.888126164
1780	0.2775716608	0.893442281	0.8881791807
1781	0.2775408828	0.8934899605	0.8882547491
1782	0.2775245197	0.8934959204	0.8882375415
1783	0.2774925957	0.8935674397	0.8882720913
1784	0.2774600402	0.8935912794	0.8882681564
1785	0.2774172284	0.8935972394	0.8882973008
1786	0.2773676172	0.8936151192	0.8883198434
1787	0.2773424334	0.893627039	0.8883225098
1788	0.2773136314	0.893632999	0.8883145719
1789	0.277279564	0.893627039	0.8882854278
1790	0.2772604019	0.8935912794	0.8882310814
1791	0.2772362848	0.8936091592	0.8882443513
1792	0.2772083962	0.8936687586	0.8882947615
1793	0.2771924029	0.8937045182	0.8883305683
1794	0.2771659483	0.8937104782	0.8883597126
1795	0.2771371291	0.8937521977	0.8884153984
1796	0.2771019316	0.8937343179	0.8883928571
1797	0.2770730468	0.8937402779	0.8884220076
1798	0.2770517866	0.8937700775	0.8884379402
1799	0.2770220361	0.8937581577	0.8884445506
1800	0.2769948142	0.8937819974	0.8884684255
1801	0.2769701707	0.8937641176	0.8884273351
1802	0.2769537851	0.8937641176	0.8884180622
1803	0.2769243573	0.8937998772	0.8884538716
